0.2,0.27,0.4,1.2,4,3,2.07,0.94,0.9,0,1,0.26225,0.194,0.17592,0.14875,0.13822,0.17805,0.18541,0.21008,0.1198,0.21884,0.27839,0.038415,0.053782,0.24486,0.052684,0.068749,0.10397,0.067851,0.059369,0.81301
0.2,0.27,0.4,1.2,4,3,2.07,0.94,0.9,0,2,0.30821,0.29819,0.28312,0.27793,0.27263,0.21716,0.28275,0.31563,0.22824,0.29884,0.66523,0.72684,0.94123,0.38756,0.55896,0.38942,0.90313,0.40441,0.38678,0.38913
0.2,0.27,0.4,1.2,4,3,2.07,0.94,0.9,0,3,0.24905,0.21633,0.21198,0.17456,0.20392,0.1684,0.20148,0.27064,0.16558,0.24889,0.1041,0.10758,0.7491,0.50796,0.18869,0.50199,0.15734,0.12122,0.60291,0.10689
0.2,0.27,0.4,1.2,4,3,2.07,0.94,0.9,0,4,0.26197,0.1932,0.17596,0.14862,0.13834,0.17733,0.18713,0.21021,0.11993,0.2195,0.60844,0.82249,0.45357,0.90292,0.38607,0.21904,0.37637,0.21816,0.20984,0.20817
0.2,0.27,0.4,1.2,4,3,2.07,0.94,0.9,0,5,0.25932,0.19324,0.1762,0.14903,0.13877,0.17853,0.18458,0.20466,0.1205,0.21839,0.66213,0.8462,0.49736,0.93534,0.42731,0.26313,0.42741,0.4085,0.25421,0.25274
0.2,0.27,0.4,1.2,4,3,2.07,0.94,0.9,0,6,0.25418,0.19483,0.17886,0.15114,0.14386,0.18115,0.18421,0.19521,0.12179,0.2142,0.29712,0.64332,0.63391,0.97747,0.4857,0.30829,0.47188,0.30682,0.29849,0.298
0.2,0.27,0.4,1.2,4,3,2.07,0.94,0.9,1,1,0.23584,0.19095,0.17725,0.15439,0.13998,0.15204,0.18696,0.20241,0.12181,0.21137,1,0.9997,0.068114,0.49622,0.066122,0.80631,0.038339,0.99582,0.077574,1
0.2,0.27,0.4,1.2,4,3,2.07,0.94,0.9,1,2,0.30906,0.29879,0.283,0.27759,0.27303,0.21691,0.28194,0.31574,0.22817,0.29904,0.98342,0.98488,0.984,0.97208,0.9872,0.97945,0.96946,0.98924,0.39564,0.98837
0.2,0.27,0.4,1.2,4,3,2.07,0.94,0.9,1,3,0.24899,0.21632,0.21226,0.17469,0.20424,0.16842,0.20223,0.27063,0.16581,0.24889,1,1,1,1,1,1,1,1,0.9997,1
0.2,0.27,0.4,1.2,4,3,2.07,0.94,0.9,1,4,0.23601,0.19184,0.17772,0.1544,0.14059,0.15267,0.18612,0.20183,0.12235,0.21152,0.97004,0.97324,0.21629,1,0.97266,1,0.96946,0.97615,0.99971,0.2222
0.2,0.27,0.4,1.2,4,3,2.07,0.94,0.9,1,5,0.23666,0.19242,0.17814,0.1541,0.14435,0.15317,0.18611,0.20126,0.12387,0.21059,0.97208,0.97499,0.97295,1,0.97441,1,0.96946,0.26292,1,0.26612
0.2,0.27,0.4,1.2,4,3,2.07,0.94,0.9,1,6,0.23326,0.19035,0.17796,0.15357,0.14441,0.14904,0.18506,0.20165,0.12256,0.19511,0.30839,0.97644,0.97441,1,0.97557,0.97063,0.96946,0.30713,1,0.45526
0.18,0.9,0.12,1.38,2,1,2.25,0.63,0.82,0,1,0.19897,0.25372,0.24191,0.22508,0.052035,0.21756,0.18031,0.32222,0.21584,0.32101,0.14086,0.014465,0.021947,0.014465,0.90912,0.014665,0.052474,0.007482,0.07901,0.007482
0.18,0.9,0.12,1.38,2,1,2.25,0.63,0.82,0,2,0.2535,0.22861,0.23174,0.19164,0.11377,0.14812,0.10688,0.25305,0.12399,0.19277,0.05191,0.10186,0.15211,0.15299,0.14838,0.15377,0.73232,0.05191,0.15309,0.15406
0.18,0.9,0.12,1.38,2,1,2.25,0.63,0.82,0,3,0.27466,0.26599,0.2825,0.2359,0.24725,0.22882,0.24729,0.27295,0.22202,0.27781,0.027452,0.027352,0.027352,0.027352,0.027352,0.027551,0.69594,0.02775,0.027352,0.027352
0.18,0.9,0.12,1.38,2,1,2.25,0.63,0.82,0,4,0.19872,0.25371,0.24189,0.22506,0.050752,0.21755,0.18025,0.32222,0.21581,0.32101,0.13835,0.014207,0.021556,0.014207,0.89291,0.014403,0.051538,0.0073486,0.077601,0.0073486
0.18,0.9,0.12,1.38,2,1,2.25,0.63,0.82,0,5,0.34604,0.25436,0.24189,0.22573,0.050752,0.21823,0.18025,0.32319,0.21581,0.32101,0.0073486,0.058789,0.021556,0.058789,0.89291,0.058985,0.051538,0.0073486,0.077601,0.0073486
0.18,0.9,0.12,1.38,2,1,2.25,0.63,0.82,0,6,0.34604,0.25436,0.23776,0.22573,0.144,0.21823,0.19183,0.32319,0.21,0.32099,0.0073486,0.058789,0.066627,0.058789,0.57829,0.058985,0.19469,0.0073486,0.26416,0.0073486
0.18,0.9,0.12,1.38,2,1,2.25,0.63,0.82,1,1,0.34517,0.25372,0.035182,0.22508,0.15012,0.21756,0.23851,0.2882,0.15562,0.32103,0.0074709,0.014444,0.9997,0.014444,0.014444,0.99701,0.0074709,0.0074709,0.014444,0.0074709
0.18,0.9,0.12,1.38,2,1,2.25,0.63,0.82,1,2,0.23116,0.22854,0.22504,0.1915,0.12033,0.14793,0.10671,0.16493,0.12862,0.19263,0.15206,0.10085,0.99942,0.99913,0.99855,0.15196,0.14692,0.09552,0.99855,0.99913
0.18,0.9,0.12,1.38,2,1,2.25,0.63,0.82,1,3,0.27466,0.26599,0.2825,0.2359,0.24725,0.22881,0.24733,0.27295,0.22202,0.27781,1,0.9997,1,0.9994,0.9997,0.99911,0.027336,0.9997,0.99911,1
0.18,0.9,0.12,1.38,2,1,2.25,0.63,0.82,1,4,0.34517,0.2537,0.034848,0.22505,0.15007,0.21753,0.23849,0.2882,0.15557,0.32104,0.0072731,0.99796,0.15758,0.014061,0.014061,0.99709,0.0072731,0.0072731,0.014061,0.0072731
0.18,0.9,0.12,1.38,2,1,2.25,0.63,0.82,1,5,0.34605,0.25435,0.034848,0.22575,0.15007,0.21821,0.23849,0.2882,0.15805,0.32104,0.0072731,0.99796,0.15758,0.99767,0.014061,0.99738,0.0072731,0.0072731,0.014061,0.0072731
0.18,0.9,0.12,1.38,2,1,2.25,0.63,0.82,1,6,0.34605,0.25435,0.040412,0.22575,0.15007,0.21821,0.23849,0.28418,0.15805,0.32101,0.0072731,0.99796,1,0.99767,0.014061,0.99738,0.0072731,0.0072731,0.014061,0.0072731
0.18,0.51,0.82,1.16,0,2,2.16,0.07,0.29,0,1,0.28418,0.34022,0.08498,0.32862,0.09217,0.33281,0.30707,0.34481,0.28278,0.15385,0.65596,0.62113,0.31531,0.62383,0.67272,0.38914,0.89174,0.42097,0.66633,0.32489
0.18,0.51,0.82,1.16,0,2,2.16,0.07,0.29,0,2,0.33555,0.35144,0.32728,0.3287,0.31205,0.32944,0.33729,0.32827,0.31849,0.331,0.32661,0.10413,0.3079,0.8076,0.44651,0.37089,0.97561,0.35012,0.89459,0.24285
0.18,0.51,0.82,1.16,0,2,2.16,0.07,0.29,0,3,0.32034,0.35989,0.29989,0.31453,0.26847,0.32351,0.31192,0.32634,0.29988,0.30571,0.80975,0.69642,0.3197,0.22736,0.44647,0.095224,0.27423,0.090448,0.23085,0.40846
0.18,0.51,0.82,1.16,0,2,2.16,0.07,0.29,0,4,0.28418,0.34022,0.08498,0.32862,0.09217,0.33281,0.30707,0.34481,0.28278,0.15385,0.65596,0.62113,0.31531,0.62383,0.67272,0.38914,0.89174,0.42097,0.66633,0.32489
0.18,0.51,0.82,1.16,0,2,2.16,0.07,0.29,0,5,0.28418,0.34022,0.08498,0.32862,0.09217,0.33281,0.30707,0.34481,0.28278,0.15385,0.65596,0.62113,0.31531,0.62383,0.67272,0.38914,0.89174,0.42097,0.66633,0.32489
0.18,0.51,0.82,1.16,0,2,2.16,0.07,0.29,0,6,0.2836,0.34595,0.084496,0.33283,0.091784,0.33268,0.34729,0.34467,0.34425,0.15284,0.64451,0.11529,0.3098,0.12588,0.66098,0.38235,0.0073529,0.41363,0.0073529,0.31922
0.18,0.51,0.82,1.16,0,2,2.16,0.07,0.29,1,1,0.27844,0.34128,0.29103,0.33609,0.2586,0.1837,0.06512,0.22132,0.19539,0.26722,0.79645,0.89972,1,1,0.8333,0.99851,0.9994,0.99881,0.9049,0.9997
0.18,0.51,0.82,1.16,0,2,2.16,0.07,0.29,1,2,0.31671,0.3179,0.33454,0.33303,0.32968,0.32003,0.32467,0.32409,0.32096,0.30908,0.97633,0.97954,0.98743,0.97545,0.98626,0.98392,0.97691,0.99094,0.98392,0.57473
0.18,0.51,0.82,1.16,0,2,2.16,0.07,0.29,1,3,0.27954,0.35161,0.30166,0.2912,0.27163,0.30181,0.3084,0.30454,0.28864,0.27581,0.99583,0.99702,0.99762,1,0.99672,0.99643,0.99643,0.99792,0.99672,0.99613
0.18,0.51,0.82,1.16,0,2,2.16,0.07,0.29,1,4,0.27844,0.34128,0.29103,0.33609,0.2586,0.1837,0.06512,0.22132,0.19539,0.26722,0.79645,0.89972,1,1,0.8333,0.99851,0.9994,0.99881,0.9049,0.9997
0.18,0.51,0.82,1.16,0,2,2.16,0.07,0.29,1,5,0.27844,0.34128,0.29103,0.33609,0.2586,0.1837,0.06512,0.22132,0.19539,0.26722,0.79645,0.89972,1,1,0.8333,0.99851,0.9994,0.99881,0.9049,0.9997
0.18,0.51,0.82,1.16,0,2,2.16,0.07,0.29,1,6,0.28551,0.34298,0.29262,0.33725,0.26417,0.18078,0.063109,0.22065,0.1939,0.27374,0.13812,0.99651,0.9968,0.99651,0.99621,0.97321,0.97409,1,0.88198,0.99592
0.12,0.81,0.9,1.41,4,1,2.44,0.13,0.4,0,1,0.075361,0.012195,0.038456,0.0067712,0.13556,0.13267,0.03798,0.027354,0.11245,0.1517,0.5771,0.2667,0.3268,0.6066,0.0285,0.0617,0.4353,0.5362,0.044,0.1049
0.12,0.81,0.9,1.41,4,1,2.44,0.13,0.4,0,2,0.15883,0.1429,0.13075,0.11007,0.14797,0.13392,0.15718,0.19906,0.12522,0.19977,0.95728,0.95129,0.95561,0.95089,0.95855,0.95237,0.95404,0.9504,0.95207,0.94863
0.12,0.81,0.9,1.41,4,1,2.44,0.13,0.4,0,3,0.044559,0.002098,0.015214,0.0055147,0.0035723,0.010072,0.0092165,0.074016,0.0085425,0.015606,0.93004,0.9132,0.46163,0.69823,0.40024,0.82808,0.9127,0.96482,0.89825,0.9111
0.12,0.81,0.9,1.41,4,1,2.44,0.13,0.4,0,4,0.075361,0.012195,0.038456,0.0067712,0.13556,0.13267,0.03798,0.027354,0.11245,0.1517,0.5771,0.2667,0.3268,0.6066,0.0285,0.0617,0.4353,0.5362,0.044,0.1049
0.12,0.81,0.9,1.41,4,1,2.44,0.13,0.4,0,5,0.075361,0.012195,0.038456,0.0067712,0.13556,0.13267,0.03798,0.027354,0.11245,0.1517,0.5771,0.2667,0.3268,0.6066,0.0285,0.0617,0.4353,0.5362,0.044,0.1049
0.12,0.81,0.9,1.41,4,1,2.44,0.13,0.4,0,6,0.074632,0.03016,0.048049,0.017036,0.13551,0.13261,0.050246,0.072512,0.11235,0.15154,0.56969,0.77414,0.85943,0.86515,0.028134,0.060908,0.79082,0.85923,0.043435,0.10355
0.12,0.81,0.9,1.41,4,1,2.44,0.13,0.4,1,1,0.017575,0.013533,0.095535,0.0039708,0.13208,0.075264,0.088212,0.24094,0.030797,0.068068,0.3971,0.8893,0.0756,0.4307,0.0419,0.1986,0.1665,0.021,0.1531,0.2917
0.12,0.81,0.9,1.41,4,1,2.44,0.13,0.4,1,2,0.14366,0.14119,0.12169,0.10959,0.14725,0.12835,0.15639,0.19856,0.12442,0.1986,0.94299,0.99825,0.93754,0.99737,0.95359,0.99562,0.99854,0.99815,0.94377,0.93696
0.12,0.81,0.9,1.41,4,1,2.44,0.13,0.4,1,3,0.047126,0.00407,0.02431,0.0054357,0.0033978,0.0049805,0.0090444,0.077162,0.0076996,0.015593,0.99197,0.78097,0.29838,0.72741,0.39837,0.9882,0.99256,0.99197,0.97847,0.99197
0.12,0.81,0.9,1.41,4,1,2.44,0.13,0.4,1,4,0.017575,0.013533,0.095535,0.0039708,0.13208,0.075264,0.088212,0.24094,0.030797,0.068068,0.3971,0.8893,0.0756,0.4307,0.0419,0.1986,0.1665,0.021,0.1531,0.2917
0.12,0.81,0.9,1.41,4,1,2.44,0.13,0.4,1,5,0.017575,0.013533,0.095535,0.0039708,0.13208,0.075264,0.088212,0.24094,0.030797,0.068068,0.3971,0.8893,0.0756,0.4307,0.0419,0.1986,0.1665,0.021,0.1531,0.2917
0.12,0.81,0.9,1.41,4,1,2.44,0.13,0.4,1,6,0.016735,0.018521,0.095383,0.0051669,0.13198,0.074989,0.087954,0.24091,0.030504,0.067458,0.38905,1,0.074067,0.67738,0.04105,0.19457,0.16312,0.020574,0.15,0.28578
0.19,0.22,0.43,1.23,3,3,1.22,1.13,0.07,0,1,0.38159,0.35524,0.38282,0.3767,0.38037,0.375,0.37814,0.36219,0.37582,0.37661,0.10573,0.963,0.46808,0.04239,0.014462,0.14153,0.014462,0.22741,0.039697,0.93597
0.19,0.22,0.43,1.23,3,3,1.22,1.13,0.07,0,2,0.383,0.38142,0.38367,0.37669,0.38006,0.37761,0.37799,0.38116,0.37749,0.38059,0.76979,0.1636,0.15576,0.30907,0.20611,0.10335,0.32964,0.10335,0.2887,0.66174
0.19,0.22,0.43,1.23,3,3,1.22,1.13,0.07,0,3,0.38142,0.37918,0.3827,0.3747,0.37695,0.37525,0.37681,0.37845,0.37542,0.37647,0.20175,0.9432,0.041086,0.081078,0.88281,0.27019,0.087147,0.50229,0.075905,0.38749
0.19,0.22,0.43,1.23,3,3,1.22,1.13,0.07,0,4,0.38284,0.37988,0.38264,0.37626,0.37875,0.37669,0.37701,0.37967,0.37624,0.37978,0.058777,0.11922,0.11138,0.2645,0.16125,0.058777,0.28605,0.95435,0.24393,0.61707
0.19,0.22,0.43,1.23,3,3,1.22,1.13,0.07,0,5,0.383,0.38142,0.38367,0.37669,0.38006,0.37761,0.37799,0.38116,0.37749,0.38059,0.76979,0.1636,0.15576,0.30907,0.20611,0.10335,0.32964,0.10335,0.2887,0.66174
0.19,0.22,0.43,1.23,3,3,1.22,1.13,0.07,0,6,0.383,0.38142,0.38367,0.37669,0.38006,0.37761,0.37799,0.38116,0.37749,0.38059,0.76979,0.1636,0.15576,0.30907,0.20611,0.10335,0.32964,0.10335,0.2887,0.66174
0.19,0.22,0.43,1.23,3,3,1.22,1.13,0.07,1,1,0.3799,0.37847,0.38138,0.37441,0.37709,0.37371,0.37491,0.37734,0.3741,0.37674,0.054353,1,0.089957,0.9997,1,1,0.058741,0.9997,1,0.9997
0.19,0.22,0.43,1.23,3,3,1.22,1.13,0.07,1,2,0.38169,0.37973,0.38338,0.37617,0.37978,0.37603,0.37805,0.37959,0.37624,0.37942,0.37947,0.15326,1,0.99942,1,0.45145,0.40974,0.4823,0.37947,0.99971
0.19,0.22,0.43,1.23,3,3,1.22,1.13,0.07,1,3,0.38019,0.37868,0.38106,0.37468,0.37818,0.37409,0.376,0.3777,0.37443,0.3781,0.9997,0.9997,1,0.9997,0.9997,0.12136,0.11004,0.9997,0.9997,0.9997
0.19,0.22,0.43,1.23,3,3,1.22,1.13,0.07,1,4,0.3809,0.37889,0.3828,0.37514,0.37902,0.37498,0.37699,0.37869,0.3752,0.37843,0.33534,0.10913,1,0.99942,1,0.40731,0.99971,0.99971,0.99942,0.99942
0.19,0.22,0.43,1.23,3,3,1.22,1.13,0.07,1,5,0.38169,0.37973,0.38338,0.37617,0.37978,0.37603,0.37805,0.37959,0.37624,0.37942,0.37947,0.15326,1,0.99942,1,0.45145,0.40974,0.4823,0.37947,0.99971
0.19,0.22,0.43,1.23,3,3,1.22,1.13,0.07,1,6,0.38169,0.37973,0.38338,0.37617,0.37978,0.37603,0.37805,0.37959,0.37624,0.37942,0.37947,0.15326,1,0.99942,1,0.45145,0.40974,0.4823,0.37947,0.99971
0.19,0.86,0.29,1.29,2,1,0.48,1.75,0.04,0,1,0.3912,0.39041,0.39147,0.389,0.39022,0.38877,0.38926,0.39023,0.38894,0.38997,0.0074806,0.0074806,0.0074806,0.0074806,0.0074806,0.0074806,0.0074806,0.0074806,0.0074806,0.0074806
0.19,0.86,0.29,1.29,2,1,0.48,1.75,0.04,0,2,0.39148,0.39072,0.39173,0.38937,0.39056,0.38915,0.38962,0.39055,0.38931,0.3903,0.05192,0.05192,0.05192,0.05192,0.05192,0.05192,0.05192,0.05192,0.05192,0.05192
0.19,0.86,0.29,1.29,2,1,0.48,1.75,0.04,0,3,0.39125,0.39046,0.39152,0.38906,0.39029,0.38883,0.3894,0.39028,0.389,0.39003,0.013928,0.013928,0.013928,0.013928,0.013928,0.013928,0.013928,0.013928,0.013928,0.013928
0.19,0.86,0.29,1.29,2,1,0.48,1.75,0.04,0,4,0.39148,0.39072,0.39173,0.38937,0.39056,0.38915,0.38962,0.39055,0.38931,0.3903,0.05192,0.05192,0.05192,0.05192,0.05192,0.05192,0.05192,0.05192,0.05192,0.05192
0.19,0.86,0.29,1.29,2,1,0.48,1.75,0.04,0,5,0.39148,0.39072,0.39173,0.38937,0.39056,0.38915,0.38962,0.39055,0.38931,0.3903,0.05192,0.05192,0.05192,0.05192,0.05192,0.05192,0.05192,0.05192,0.05192,0.05192
0.19,0.86,0.29,1.29,2,1,0.48,1.75,0.04,0,6,0.39148,0.39072,0.39173,0.38937,0.39056,0.38915,0.38962,0.39055,0.38931,0.3903,0.05192,0.05192,0.05192,0.05192,0.05192,0.05192,0.05192,0.05192,0.05192,0.05192
0.19,0.86,0.29,1.29,2,1,0.48,1.75,0.04,1,1,0.3912,0.39041,0.39147,0.389,0.39023,0.38877,0.38926,0.39023,0.38894,0.38997,0.0074709,0.0074709,1,0.0074709,0.0074709,0.0074709,1,0.0074709,0.0074709,1
0.19,0.86,0.29,1.29,2,1,0.48,1.75,0.04,1,2,0.39148,0.39072,0.39173,0.38937,0.39056,0.38915,0.38962,0.39055,0.38931,0.3903,0.051396,0.051396,1,0.051396,0.051396,1,0.051396,0.051396,1,1
0.19,0.86,0.29,1.29,2,1,0.48,1.75,0.04,1,3,0.39125,0.39046,0.39152,0.38906,0.39029,0.38883,0.3894,0.39028,0.389,0.39003,0.013892,0.013892,1,0.013892,0.013892,0.013892,0.013892,0.013892,0.013892,1
0.19,0.86,0.29,1.29,2,1,0.48,1.75,0.04,1,4,0.39148,0.39072,0.39173,0.38937,0.39056,0.38915,0.38962,0.39055,0.38931,0.3903,0.051396,0.051396,1,0.051396,0.051396,1,0.051396,0.051396,1,1
0.19,0.86,0.29,1.29,2,1,0.48,1.75,0.04,1,5,0.39148,0.39072,0.39173,0.38937,0.39056,0.38915,0.38962,0.39055,0.38931,0.3903,0.051396,0.051396,1,0.051396,0.051396,1,0.051396,0.051396,1,1
0.19,0.86,0.29,1.29,2,1,0.48,1.75,0.04,1,6,0.39148,0.39072,0.39173,0.38937,0.39056,0.38915,0.38962,0.39055,0.38931,0.3903,0.051396,0.051396,1,0.051396,0.051396,1,0.051396,0.051396,1,1
0.14,0.53,0.87,1.26,0,3,1.13,1.81,0.79,0,1,0.090777,0.064601,0.13244,0.085067,0.20272,0.15432,0.18502,0.26631,0.10449,0.24836,0.8737,0.98045,0.29709,0.45162,0.39954,0.073324,0.32572,0.16909,0.86223,0.94503
0.14,0.53,0.87,1.26,0,3,1.13,1.81,0.79,0,2,0.15222,0.13737,0.087388,0.077889,0.13471,0.13816,0.10418,0.10942,0.10525,0.099591,0.89403,0.84723,0.75098,0.93475,0.91533,0.30573,0.76629,0.65326,0.47645,0.77816
0.14,0.53,0.87,1.26,0,3,1.13,1.81,0.79,0,3,0.13047,0.14495,0.09372,0.048294,0.048121,0.14887,0.17172,0.11225,0.05193,0.128,0.9158,0.08121,0.88177,0.30832,0.80872,0.027568,0.027369,0.46865,0.60251,0.95372
0.14,0.53,0.87,1.26,0,3,1.13,1.81,0.79,0,4,0.090777,0.064601,0.13244,0.085067,0.20272,0.15432,0.18502,0.26631,0.10449,0.24836,0.8737,0.98045,0.29709,0.45162,0.39954,0.073324,0.32572,0.16909,0.86223,0.94503
0.14,0.53,0.87,1.26,0,3,1.13,1.81,0.79,0,5,0.090777,0.064601,0.13244,0.085067,0.20272,0.15432,0.18502,0.26631,0.10449,0.24836,0.8737,0.98045,0.29709,0.45162,0.39954,0.073324,0.32572,0.16909,0.86223,0.94503
0.14,0.53,0.87,1.26,0,3,1.13,1.81,0.79,0,6,0.090777,0.064601,0.13244,0.085067,0.20272,0.15432,0.18502,0.26631,0.10449,0.24836,0.8737,0.98045,0.29709,0.45162,0.39954,0.073324,0.32572,0.16909,0.86223,0.94503
0.14,0.53,0.87,1.26,0,3,1.13,1.81,0.79,1,1,0.11751,0.065808,0.061986,0.09088,0.24313,0.15138,0.21765,0.26591,0.066486,0.26322,0.9994,0.71261,0.53027,0.57947,0.80133,0.06423,0.98088,0.16989,0.9997,0.9054
0.14,0.53,0.87,1.26,0,3,1.13,1.81,0.79,1,2,0.20009,0.13451,0.092814,0.077309,0.15224,0.14352,0.104,0.11287,0.092347,0.10261,0.86788,1,0.98922,0.9352,0.87255,0.31494,0.98776,0.9761,0.97639,0.99709
0.14,0.53,0.87,1.26,0,3,1.13,1.81,0.79,1,3,0.23593,0.14917,0.11933,0.049815,0.077812,0.14679,0.1717,0.1283,0.059684,0.075782,0.027585,0.079083,0.95981,0.86208,0.88778,0.027287,0.027287,0.22177,0.72524,0.63872
0.14,0.53,0.87,1.26,0,3,1.13,1.81,0.79,1,4,0.11751,0.065808,0.061986,0.09088,0.24313,0.15138,0.21765,0.26591,0.066486,0.26322,0.9994,0.71261,0.53027,0.57947,0.80133,0.06423,0.98088,0.16989,0.9997,0.9054
0.14,0.53,0.87,1.26,0,3,1.13,1.81,0.79,1,5,0.11751,0.065808,0.061986,0.09088,0.24313,0.15138,0.21765,0.26591,0.066486,0.26322,0.9994,0.71261,0.53027,0.57947,0.80133,0.06423,0.98088,0.16989,0.9997,0.9054
0.14,0.53,0.87,1.26,0,3,1.13,1.81,0.79,1,6,0.11751,0.065808,0.061986,0.09088,0.24313,0.15138,0.21765,0.26591,0.066486,0.26322,0.9994,0.71261,0.53027,0.57947,0.80133,0.06423,0.98088,0.16989,0.9997,0.9054
0.11,0.68,0.84,1.35,4,1,0.66,2,0.48,0,1,0.036602,0.020048,0.047072,0.058386,0.012597,0.035564,0.12671,0.027536,0.0080737,0.05247,0.52186,0.50828,0.25509,0.21587,0.69401,0.87974,0.16507,0.69601,0.51098,0.97894
0.11,0.68,0.84,1.35,4,1,0.66,2,0.48,0,2,0.18984,0.15981,0.15133,0.1449,0.17263,0.15196,0.18671,0.21713,0.17117,0.19244,0.86198,0.86297,0.85981,0.86297,0.85201,0.85882,0.86001,0.85527,0.86248,0.85981
0.11,0.68,0.84,1.35,4,1,0.66,2,0.48,0,3,0.0689,0.045109,0.051458,0.041388,0.049909,0.05609,0.040935,0.086004,0.046728,0.081884,0.97174,0.98697,0.85184,0.9797,0.95174,0.86687,0.95184,0.96219,0.88577,0.93154
0.11,0.68,0.84,1.35,4,1,0.66,2,0.48,0,4,0.036602,0.020048,0.047072,0.058386,0.012597,0.035564,0.12671,0.027536,0.0080737,0.05247,0.52186,0.50828,0.25509,0.21587,0.69401,0.87974,0.16507,0.69601,0.51098,0.97894
0.11,0.68,0.84,1.35,4,1,0.66,2,0.48,0,5,0.036254,0.019785,0.046921,0.058267,0.012254,0.036517,0.12663,0.027168,0.0078108,0.066442,0.51783,0.50436,0.25312,0.2142,0.68865,0.69509,0.16379,0.69063,0.50703,0.65696
0.11,0.68,0.84,1.35,4,1,0.66,2,0.48,0,6,0.036104,0.019672,0.046855,0.058216,0.015245,0.070405,0.12659,0.02701,0.0076975,0.081096,0.51609,0.50266,0.25227,0.21348,0.54214,0.73016,0.16325,0.68831,0.50533,0.85403
0.11,0.68,0.84,1.35,4,1,0.66,2,0.48,1,1,0.027042,0.020095,0.052233,0.017293,0.034813,0.068739,0.059818,0.041545,0.019736,0.074286,0.72386,0.63822,0.32095,0.52101,0.25453,0.21241,0.99582,0.81209,0.99582,0.98496
0.11,0.68,0.84,1.35,4,1,0.66,2,0.48,1,2,0.18927,0.1592,0.15073,0.14433,0.17214,0.16126,0.18634,0.2178,0.17064,0.19194,0.85682,0.99971,0.85466,0.8578,0.8469,0.99823,0.99971,0.99902,1,0.99971
0.11,0.68,0.84,1.35,4,1,0.66,2,0.48,1,3,0.070856,0.045601,0.055587,0.04141,0.050072,0.058131,0.040965,0.078665,0.047291,0.081844,0.99494,0.8765,0.99524,0.99197,0.99197,0.48705,0.99762,0.74804,0.89991,0.99643
0.11,0.68,0.84,1.35,4,1,0.66,2,0.48,1,4,0.027042,0.020095,0.052233,0.017293,0.034813,0.068739,0.059818,0.041545,0.019736,0.074286,0.72386,0.63822,0.32095,0.52101,0.25453,0.21241,0.99582,0.81209,0.99582,0.98496
0.11,0.68,0.84,1.35,4,1,0.66,2,0.48,1,5,0.026604,0.019734,0.052044,0.016914,0.034642,0.068578,0.060041,0.040969,0.032678,0.078912,0.71658,0.6318,0.31772,0.51577,0.25197,0.21027,0.99083,0.80392,0.73945,0.67005
0.11,0.68,0.84,1.35,4,1,0.66,2,0.48,1,6,0.025963,0.045608,0.051768,0.025837,0.034392,0.068343,0.067861,0.040541,0.046923,0.078158,0.70593,0.99213,0.313,0.88026,0.24823,0.20715,0.99563,0.98747,1,0.84636
0.13,0.38,0.2,1.54,3,1,0.01,0.38,0.54,0,1,0.31742,0.29314,0.31784,0.27307,0.28763,0.26627,0.27196,0.27959,0.26569,0.30392,0.017971,0.014776,0.70787,0.016673,0.014976,0.023263,0.015475,0.028554,0.016573,0.01877
0.13,0.38,0.2,1.54,3,1,0.01,0.38,0.54,0,2,0.32932,0.32595,0.34456,0.30911,0.3156,0.30339,0.31182,0.32525,0.30786,0.32847,0.52296,0.49813,0.49625,0.50469,0.49766,0.53561,0.49625,0.53655,0.50375,0.51312
