eta_1,eta_2,gam_1,gam_2,c_i,c_o,eps_lam,c_lam,del_0,stp,mdl_typ,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10
0.1,0.42,0.07,1.66,0,3,2.35,0.01,0.43,1,2,0.38941,0.39495,0.41054,0.37832,0.38272,0.37132,0.38205,0.39086,0.37487,0.39272,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.1,0.42,0.07,1.66,0,3,2.35,0.01,0.43,1,3,0.38847,0.39219,0.40732,0.37657,0.3791,0.37124,0.37849,0.38869,0.3725,0.38919,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.1,0.42,0.07,1.66,0,3,2.35,0.01,0.43,1,4,0.40478,0.39043,0.40642,0.37489,0.37876,0.37017,0.37454,0.38664,0.37102,0.38733,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.1,0.42,0.07,1.66,0,3,2.35,0.01,0.43,1,5,0.40478,0.39043,0.40642,0.37489,0.37876,0.37017,0.37454,0.38664,0.37102,0.38733,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.1,0.42,0.07,1.66,0,3,2.35,0.01,0.43,1,6,0.40478,0.39043,0.40642,0.37489,0.37876,0.37017,0.37454,0.38664,0.37102,0.38733,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.08,0.72,0.71,1.47,1,3,3,1.63,0.37,0,1,0.049185,0.33655,0.13228,0.090112,0.13985,0.15968,0.15515,0.33215,0.16268,0.075667,0.0767,1,0.63538,0.45354,0.55465,1,1,1,1,0.30663,1,0,1,1,1,0,0,0,0,1
0.08,0.72,0.71,1.47,1,3,3,1.63,0.37,0,2,0.33383,0.32487,0.30188,0.28119,0.27943,0.2865,0.28068,0.29894,0.2779,0.30512,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.08,0.72,0.71,1.47,1,3,3,1.63,0.37,0,3,0.32154,0.30537,0.29258,0.27049,0.275,0.19069,0.26472,0.28553,0.26469,0.31738,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.08,0.72,0.71,1.47,1,3,3,1.63,0.37,0,4,0.049185,0.33655,0.13228,0.090112,0.13985,0.15968,0.15515,0.33215,0.16268,0.075667,0.0767,1,0.63538,0.45354,0.55465,1,1,1,1,0.30663,1,0,1,1,1,0,0,0,0,1
0.08,0.72,0.71,1.47,1,3,3,1.63,0.37,0,5,0.049084,0.32569,0.2621,0.28213,0.24805,0.22885,0.27757,0.30964,0.21991,0.075459,0.076243,1,1,1,1,0.84612,1,1,0.87423,0.30481,1,0,0,0,0,1,0,0,1,1
0.08,0.72,0.71,1.47,1,3,3,1.63,0.37,0,6,0.058829,0.32114,0.25677,0.27886,0.24982,0.24802,0.26182,0.30722,0.28345,0.2425,0.14802,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0.08,0.72,0.71,1.47,1,3,3,1.63,0.37,1,1,0.29158,0.27882,0.27834,0.24691,0.26281,0.26781,0.28741,0.30038,0.28017,0.28111,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.08,0.72,0.71,1.47,1,3,3,1.63,0.37,1,2,0.30837,0.30331,0.29935,0.26965,0.27242,0.27445,0.29273,0.32743,0.27636,0.32413,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.08,0.72,0.71,1.47,1,3,3,1.63,0.37,1,3,0.28222,0.28479,0.29291,0.25441,0.25877,0.25925,0.26776,0.30352,0.26015,0.28404,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.08,0.72,0.71,1.47,1,3,3,1.63,0.37,1,4,0.29158,0.27882,0.27834,0.24691,0.26281,0.26781,0.28741,0.30038,0.28017,0.28111,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.08,0.72,0.71,1.47,1,3,3,1.63,0.37,1,5,0.3087,0.29603,0.28362,0.26962,0.28263,0.27479,0.30436,0.3221,0.29242,0.30195,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.08,0.72,0.71,1.47,1,3,3,1.63,0.37,1,6,0.32708,0.29732,0.27252,0.26625,0.29001,0.26699,0.27932,0.32312,0.254,0.31428,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.06,0.44,0.65,1.32,3,2,2.72,1.25,0.15,0,1,0.42324,0.40239,0.38334,0.39041,0.3967,0.37705,0.34499,0.39713,0.39627,0.38833,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.06,0.44,0.65,1.32,3,2,2.72,1.25,0.15,0,2,0.42012,0.40322,0.38959,0.38638,0.39201,0.38939,0.39156,0.40093,0.38792,0.40291,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.06,0.44,0.65,1.32,3,2,2.72,1.25,0.15,0,3,0.40745,0.40269,0.38386,0.3846,0.39372,0.38658,0.39357,0.40327,0.38883,0.40184,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.06,0.44,0.65,1.32,3,2,2.72,1.25,0.15,0,4,0.41807,0.4003,0.36873,0.38222,0.38914,0.37814,0.38677,0.40267,0.3921,0.40238,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.06,0.44,0.65,1.32,3,2,2.72,1.25,0.15,0,5,0.41485,0.3997,0.39835,0.38587,0.39597,0.38832,0.39096,0.40739,0.38818,0.40302,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.06,0.44,0.65,1.32,3,2,2.72,1.25,0.15,0,6,0.42012,0.40322,0.38959,0.38638,0.39201,0.38939,0.39156,0.40093,0.38792,0.40291,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.06,0.44,0.65,1.32,3,2,2.72,1.25,0.15,1,1,0.4207,0.40525,0.41076,0.38291,0.39713,0.30756,0.37727,0.38887,0.3878,0.38854,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.06,0.44,0.65,1.32,3,2,2.72,1.25,0.15,1,2,0.40577,0.40329,0.41255,0.38709,0.40134,0.36761,0.39323,0.38339,0.38718,0.40188,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.06,0.44,0.65,1.32,3,2,2.72,1.25,0.15,1,3,0.40844,0.40286,0.4103,0.38669,0.39274,0.35834,0.38951,0.3863,0.38457,0.40204,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.06,0.44,0.65,1.32,3,2,2.72,1.25,0.15,1,4,0.41909,0.40241,0.40999,0.38183,0.39699,0.27761,0.38993,0.38061,0.38432,0.40154,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.06,0.44,0.65,1.32,3,2,2.72,1.25,0.15,1,5,0.41117,0.4037,0.41197,0.38589,0.39528,0.36927,0.39143,0.38379,0.38621,0.40224,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.06,0.44,0.65,1.32,3,2,2.72,1.25,0.15,1,6,0.40577,0.40329,0.41255,0.38709,0.40134,0.36761,0.39323,0.38339,0.38718,0.40188,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.06,0.75,0.23,1.04,3,4,2.63,1.69,0.57,0,1,0.34909,0.33789,0.35414,0.31221,0.11494,0.30516,0.31231,0.33515,0.30295,0.33767,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.06,0.75,0.23,1.04,3,4,2.63,1.69,0.57,0,2,0.35276,0.35161,0.36732,0.32164,0.32084,0.31109,0.3248,0.34519,0.31979,0.34684,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.06,0.75,0.23,1.04,3,4,2.63,1.69,0.57,0,3,0.34567,0.34128,0.35033,0.31862,0.3217,0.30793,0.32031,0.34053,0.30591,0.34235,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.06,0.75,0.23,1.04,3,4,2.63,1.69,0.57,0,4,0.34997,0.33962,0.35074,0.31394,0.11493,0.30542,0.31207,0.33429,0.30446,0.33894,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.06,0.75,0.23,1.04,3,4,2.63,1.69,0.57,0,5,0.34997,0.33962,0.35074,0.31394,0.11493,0.30542,0.31207,0.33429,0.30446,0.33894,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.06,0.75,0.23,1.04,3,4,2.63,1.69,0.57,0,6,0.35824,0.3394,0.3543,0.31464,0.11493,0.30595,0.31249,0.33566,0.30552,0.33763,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.06,0.75,0.23,1.04,3,4,2.63,1.69,0.57,1,1,0.32465,0.33825,0.35065,0.31467,0.14338,0.30543,0.3123,0.33279,0.30388,0.33749,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.06,0.75,0.23,1.04,3,4,2.63,1.69,0.57,1,2,0.35273,0.35141,0.36842,0.3216,0.32093,0.31103,0.32522,0.34517,0.31997,0.34682,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.06,0.75,0.23,1.04,3,4,2.63,1.69,0.57,1,3,0.34685,0.3408,0.34949,0.31808,0.32085,0.30761,0.32043,0.34017,0.30634,0.34136,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.06,0.75,0.23,1.04,3,4,2.63,1.69,0.57,1,4,0.32553,0.33908,0.35179,0.31404,0.14286,0.30532,0.3128,0.33422,0.30443,0.33894,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.06,0.75,0.23,1.04,3,4,2.63,1.69,0.57,1,5,0.32553,0.33908,0.35179,0.31404,0.14289,0.30532,0.3128,0.33422,0.30443,0.33894,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.06,0.75,0.23,1.04,3,4,2.63,1.69,0.57,1,6,0.35852,0.33956,0.35402,0.31458,0.14289,0.3059,0.31306,0.33626,0.30513,0.33762,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.05,0.4,0.32,1.07,1,0,1.6,1.19,0.71,0,1,0.36898,0.3005,0.37576,0.27163,0.35314,0.26509,0.27166,0.31557,0.24954,0.34778,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.05,0.4,0.32,1.07,1,0,1.6,1.19,0.71,0,2,0.32714,0.28834,0.30586,0.26507,0.30158,0.25688,0.2731,0.30963,0.25922,0.30738,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.05,0.4,0.32,1.07,1,0,1.6,1.19,0.71,0,3,0.3469,0.31173,0.34144,0.27685,0.30921,0.27109,0.28542,0.33026,0.2634,0.34763,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.05,0.4,0.32,1.07,1,0,1.6,1.19,0.71,0,4,0.36898,0.3004,0.37577,0.27162,0.35316,0.26512,0.27166,0.31557,0.2495,0.34778,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.05,0.4,0.32,1.07,1,0,1.6,1.19,0.71,0,5,0.36689,0.30158,0.36342,0.27062,0.33671,0.26497,0.26858,0.31557,0.25677,0.34778,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.05,0.4,0.32,1.07,1,0,1.6,1.19,0.71,0,6,0.36689,0.30158,0.36342,0.27062,0.33671,0.26497,0.26858,0.31557,0.25677,0.34778,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.05,0.4,0.32,1.07,1,0,1.6,1.19,0.71,1,1,0.38263,0.30126,0.36722,0.2699,0.33539,0.25808,0.27562,0.31111,0.25201,0.33189,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.05,0.4,0.32,1.07,1,0,1.6,1.19,0.71,1,2,0.32701,0.2911,0.31112,0.26546,0.3064,0.25667,0.27293,0.30943,0.26181,0.30949,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.05,0.4,0.32,1.07,1,0,1.6,1.19,0.71,1,3,0.34436,0.30803,0.34381,0.27687,0.31528,0.26564,0.28768,0.32743,0.25905,0.34588,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.05,0.4,0.32,1.07,1,0,1.6,1.19,0.71,1,4,0.38245,0.30115,0.36709,0.26985,0.33527,0.258,0.27564,0.31102,0.25192,0.33177,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.05,0.4,0.32,1.07,1,0,1.6,1.19,0.71,1,5,0.38263,0.30637,0.36984,0.2742,0.33998,0.26479,0.27295,0.31549,0.25949,0.33549,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.05,0.4,0.32,1.07,1,0,1.6,1.19,0.71,1,6,0.38263,0.30637,0.36984,0.2742,0.33998,0.26479,0.27295,0.31549,0.25949,0.33549,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.09,0.79,0.73,1.44,2,4,0.1,0.45,0.59,0,1,0.13699,0.0036019,0.09,0.073889,0.066826,0.010494,0.122,0.037565,0.012449,0.081831,1,0.042367,1,0.087667,0.0425,0.082867,1,0.079367,0.10387,0.0489,0,1,0,1,1,1,0,1,1,1
0.09,0.79,0.73,1.44,2,4,0.1,0.45,0.59,0,2,0.17603,0.12038,0.095668,0.090562,0.15724,0.14504,0.11514,0.17004,0.10755,0.11777,1,0.75255,0.2647,0.26096,1,1,0.64149,1,0.52596,0.48623,0,1,1,1,0,0,1,0,1,1
0.09,0.79,0.73,1.44,2,4,0.1,0.45,0.59,0,3,0.14379,0.090178,0.10011,0.080171,0.051467,0.10199,0.094264,0.20374,0.085362,0.10594,1,0.30591,1,0.082268,0.4378,0.85736,0.95001,1,0.42569,1,0,1,0,1,1,1,1,0,1,0
0.09,0.79,0.73,1.44,2,4,0.1,0.45,0.59,0,4,0.13699,0.0036019,0.098597,0.073889,0.066826,0.010744,0.122,0.037565,0.012408,0.081831,1,0.042367,0.7643,0.087667,0.0425,0.082867,1,0.079367,0.10387,0.0489,0,1,1,1,1,1,0,1,1,1
0.09,0.79,0.73,1.44,2,4,0.1,0.45,0.59,0,5,0.13688,-0.0027536,0.10582,0.07386,0.066791,0.076917,0.12197,0.037721,0.019285,0.081791,1,0.042106,1,0.087126,0.042238,0.1938,1,0.078878,0.10323,0.048599,0,1,0,1,1,1,0,1,1,1
0.09,0.79,0.73,1.44,2,4,0.1,0.45,0.59,0,6,0.13687,0.003741,0.10647,0.073857,0.066788,0.07778,0.1287,0.03954,0.06117,0.081787,1,0.042083,1,0.08708,0.042216,0.17883,1,0.078836,0.15367,0.048573,0,1,0,1,1,1,0,1,1,1
0.09,0.79,0.73,1.44,2,4,0.1,0.45,0.59,1,1,0.21294,0.10805,0.089026,0.035401,0.012095,0.054555,0.094626,0.090084,0.071739,0.14043,1,1,1,0.035121,0.085089,0.082127,1,0.24428,0.065515,1,0,0,0,1,1,1,0,1,1,0
0.09,0.79,0.73,1.44,2,4,0.1,0.45,0.59,1,2,0.18743,0.12462,0.10501,0.10193,0.16561,0.15214,0.12179,0.21053,0.094641,0.093496,1,1,0.31987,0.31522,1,1,0.5433,1,0.26228,0.30899,0,0,1,1,0,0,1,0,1,1
0.09,0.79,0.73,1.44,2,4,0.1,0.45,0.59,1,3,0.13767,0.10119,0.096745,0.075231,0.11216,0.11035,0.10261,0.1864,0.0843,0.10108,1,1,1,0.082178,1,1,1,1,0.1237,1,0,0,0,1,0,0,0,0,1,0
0.09,0.79,0.73,1.44,2,4,0.1,0.45,0.59,1,4,0.21292,0.11451,0.089006,0.035366,0.013754,0.054501,0.094565,0.097839,0.076598,0.14758,1,1,1,0.034922,0.084608,0.081662,1,1,0.065144,1,0,0,0,1,1,1,0,0,1,0
0.09,0.79,0.73,1.44,2,4,0.1,0.45,0.59,1,5,0.21292,0.1168,0.089,0.035354,0.028503,0.054484,0.069848,0.11524,0.077093,0.15382,1,1,1,0.034856,0.084448,0.081508,0.17564,1,0.16668,1,0,0,0,1,1,1,1,0,1,0
0.09,0.79,0.73,1.44,2,4,0.1,0.45,0.59,1,6,0.21292,0.11337,0.089006,0.035365,0.018169,0.092632,0.18992,0.16335,0.079778,0.15451,1,1,1,0.034919,0.084599,0.36057,1,1,0.21521,1,0,0,0,1,1,1,0,0,1,0
0.04,0.48,0.57,1.13,3,2,0.2,0.57,0.68,0,1,0.20915,0.20906,0.18381,0.16701,0.15328,0.17995,0.22083,0.24601,0.11555,0.2442,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.04,0.48,0.57,1.13,3,2,0.2,0.57,0.68,0,2,0.21907,0.19343,0.16252,0.18772,0.17446,0.17708,0.16001,0.21009,0.14972,0.22274,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.04,0.48,0.57,1.13,3,2,0.2,0.57,0.68,0,3,0.23471,0.20686,0.18558,0.17188,0.17606,0.16302,0.17794,0.24735,0.14063,0.23387,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.04,0.48,0.57,1.13,3,2,0.2,0.57,0.68,0,4,0.20909,0.2061,0.18449,0.16575,0.16453,0.17789,0.2189,0.24448,0.11611,0.24091,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.04,0.48,0.57,1.13,3,2,0.2,0.57,0.68,0,5,0.20965,0.20724,0.18526,0.16848,0.16406,0.17624,0.22429,0.24222,0.14815,0.24342,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.04,0.48,0.57,1.13,3,2,0.2,0.57,0.68,0,6,0.20904,0.2059,0.18727,0.17111,0.16869,0.17351,0.21879,0.23206,0.14406,0.24952,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.04,0.48,0.57,1.13,3,2,0.2,0.57,0.68,1,1,0.23619,0.18276,0.19591,0.16645,0.17319,0.15632,0.17761,0.24087,0.060613,0.25515,1,1,1,1,1,1,1,1,0.283,1,0,0,0,0,0,0,0,0,1,0
0.04,0.48,0.57,1.13,3,2,0.2,0.57,0.68,1,2,0.21759,0.19268,0.15568,0.1836,0.17967,0.17082,0.16507,0.20814,0.14914,0.22298,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.04,0.48,0.57,1.13,3,2,0.2,0.57,0.68,1,3,0.23463,0.21079,0.17714,0.17184,0.18138,0.17667,0.17998,0.24805,0.15514,0.23415,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.04,0.48,0.57,1.13,3,2,0.2,0.57,0.68,1,4,0.23388,0.19733,0.19151,0.16394,0.17219,0.15504,0.17695,0.23809,0.12161,0.25272,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.04,0.48,0.57,1.13,3,2,0.2,0.57,0.68,1,5,0.23561,0.21254,0.19346,0.16784,0.17037,0.16272,0.16479,0.23369,0.14845,0.25007,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.04,0.48,0.57,1.13,3,2,0.2,0.57,0.68,1,6,0.23532,0.21208,0.19604,0.16502,0.1707,0.17248,0.21058,0.23138,0.14688,0.2487,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.08,0.77,0.15,1.1,3,4,1.04,0.51,0.26,0,1,0.42383,0.41476,0.42338,0.403,0.4077,0.39877,0.40447,0.41191,0.40181,0.41195,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.08,0.77,0.15,1.1,3,4,1.04,0.51,0.26,0,2,0.41674,0.41507,0.42613,0.40467,0.41027,0.40075,0.40537,0.41389,0.40383,0.41292,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.08,0.77,0.15,1.1,3,4,1.04,0.51,0.26,0,3,0.4137,0.41425,0.42536,0.40322,0.40624,0.40041,0.40486,0.41232,0.40208,0.41161,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.08,0.77,0.15,1.1,3,4,1.04,0.51,0.26,0,4,0.42218,0.41395,0.42476,0.40337,0.40666,0.4002,0.40412,0.41229,0.40215,0.4114,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.08,0.77,0.15,1.1,3,4,1.04,0.51,0.26,0,5,0.42218,0.41395,0.42476,0.40337,0.40666,0.4002,0.40412,0.41229,0.40215,0.4114,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.08,0.77,0.15,1.1,3,4,1.04,0.51,0.26,0,6,0.42218,0.41395,0.42476,0.40337,0.40666,0.4002,0.40412,0.41229,0.40215,0.4114,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.08,0.77,0.15,1.1,3,4,1.04,0.51,0.26,1,1,0.42184,0.41394,0.42369,0.40292,0.40652,0.40014,0.40361,0.41208,0.40184,0.41018,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.08,0.77,0.15,1.1,3,4,1.04,0.51,0.26,1,2,0.41675,0.4155,0.42618,0.40467,0.41041,0.40075,0.40538,0.41389,0.40383,0.41292,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.08,0.77,0.15,1.1,3,4,1.04,0.51,0.26,1,3,0.41302,0.4143,0.42479,0.40333,0.4061,0.40003,0.40501,0.41213,0.40235,0.41118,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.08,0.77,0.15,1.1,3,4,1.04,0.51,0.26,1,4,0.42218,0.41426,0.4248,0.40337,0.40703,0.4002,0.40412,0.41229,0.40215,0.4114,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.08,0.77,0.15,1.1,3,4,1.04,0.51,0.26,1,5,0.42218,0.41426,0.4248,0.40337,0.40703,0.4002,0.40412,0.41229,0.40215,0.4114,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.08,0.77,0.15,1.1,3,4,1.04,0.51,0.26,1,6,0.42218,0.41426,0.4248,0.40337,0.40703,0.4002,0.40412,0.41229,0.40215,0.4114,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.05,0.46,0.37,1.01,1,0,1.32,0.69,0.18,0,1,0.43552,0.44214,0.44234,0.42899,0.44118,0.42738,0.42229,0.43462,0.41665,0.43392,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.05,0.46,0.37,1.01,1,0,1.32,0.69,0.18,0,2,0.43649,0.43042,0.43751,0.42965,0.42566,0.42763,0.4268,0.43455,0.4217,0.43456,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.05,0.46,0.37,1.01,1,0,1.32,0.69,0.18,0,3,0.43488,0.43095,0.44139,0.42921,0.42729,0.42754,0.42694,0.43446,0.41694,0.43423,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.05,0.46,0.37,1.01,1,0,1.32,0.69,0.18,0,4,0.43546,0.44214,0.44234,0.42899,0.44123,0.42738,0.42227,0.43462,0.41663,0.43392,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.05,0.46,0.37,1.01,1,0,1.32,0.69,0.18,0,5,0.4403,0.42905,0.43631,0.42899,0.42819,0.42738,0.42649,0.43462,0.42102,0.43392,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.05,0.46,0.37,1.01,1,0,1.32,0.69,0.18,0,6,0.4403,0.42905,0.43631,0.42899,0.42819,0.42738,0.42649,0.43462,0.42102,0.43392,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.05,0.46,0.37,1.01,1,0,1.32,0.69,0.18,1,1,0.43022,0.42582,0.43173,0.41879,0.42383,0.41735,0.41956,0.425,0.4193,0.42475,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.05,0.46,0.37,1.01,1,0,1.32,0.69,0.18,1,2,0.43122,0.43296,0.43979,0.42712,0.42777,0.42343,0.426,0.43354,0.42549,0.43002,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.05,0.46,0.37,1.01,1,0,1.32,0.69,0.18,1,3,0.42563,0.42695,0.43315,0.41975,0.42223,0.41839,0.42116,0.42576,0.41987,0.42461,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.05,0.46,0.37,1.01,1,0,1.32,0.69,0.18,1,4,0.43016,0.42576,0.43167,0.41874,0.42378,0.4173,0.41953,0.42494,0.41925,0.4247,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.05,0.46,0.37,1.01,1,0,1.32,0.69,0.18,1,5,0.43435,0.43184,0.43893,0.42581,0.43042,0.42407,0.42605,0.43338,0.42403,0.4285,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.05,0.46,0.37,1.01,1,0,1.32,0.69,0.18,1,6,0.43435,0.43184,0.43893,0.42581,0.43042,0.42407,0.42605,0.43338,0.42403,0.4285,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0